Player,PA,R,SF,BB,K,S,D,T,HR
Brandon,2,0,0,0,0,2,0,0,0
Carol,2,0,0,0,0,0,0,0,0
Greg,2,0,0,0,0,0,0,0,0
Isaac,2,0,0,0,0,1,0,0,0
Jake,2,2,0,0,0,2,0,0,0
Lance,2,0,1,0,0,0,0,0,0
Phil,2,1,0,0,0,1,0,0,0
Ryan,1,0,0,0,0,1,0,0,0
Walt,2,1,0,0,0,2,0,0,0
